"","hydro","biol.endpoints","Condition","hydro.endpoints","thresholds","comb_code","PredictedProbability","Type"
"1",22.6159293206793,"CSCI",0,"d_ds_mag_50","0.63","CSCI_d_ds_mag_50_0.63",0.118051348668666,"Positive"
"2",25.9769900099901,"CSCI",0,"d_ds_mag_50","0.63","CSCI_d_ds_mag_50_0.63",0.0728718533986554,"Positive"
"3",25.9769900099901,"CSCI",0,"d_ds_mag_50","0.63","CSCI_d_ds_mag_50_0.63",0.0728718533986554,"Positive"
"4",22.6159293206793,"CSCI",0,"d_ds_mag_50","0.63","CSCI_d_ds_mag_50_0.63",0.118051348668666,"Positive"
"5",22.6159293206793,"CSCI",0,"d_ds_mag_50","0.63","CSCI_d_ds_mag_50_0.63",0.118051348668666,"Positive"
"6",22.6159293206793,"CSCI",0,"d_ds_mag_50","0.63","CSCI_d_ds_mag_50_0.63",0.118051348668666,"Positive"
"7",22.6159293206793,"CSCI",0,"d_ds_mag_50","0.63","CSCI_d_ds_mag_50_0.63",0.118051348668666,"Positive"
"8",22.6159293206793,"CSCI",0,"d_ds_mag_50","0.63","CSCI_d_ds_mag_50_0.63",0.118051348668666,"Positive"
"9",22.6159293206793,"CSCI",0,"d_ds_mag_50","0.63","CSCI_d_ds_mag_50_0.63",0.118051348668666,"Positive"
"10",6.47824991674993,"CSCI",0,"d_ds_mag_50","0.63","CSCI_d_ds_mag_50_0.63",0.633001132654446,"Positive"
"11",6.47824991674993,"CSCI",0,"d_ds_mag_50","0.63","CSCI_d_ds_mag_50_0.63",0.633001132654446,"Positive"
"12",94.5920726773226,"CSCI",0,"d_ds_mag_50","0.63","CSCI_d_ds_mag_50_0.63",1.49755574062275e-06,"Positive"
"13",94.5920726773226,"CSCI",0,"d_ds_mag_50","0.63","CSCI_d_ds_mag_50_0.63",1.49755574062275e-06,"Positive"
"14",33.5758271728272,"CSCI",0,"d_ds_mag_50","0.63","CSCI_d_ds_mag_50_0.63",0.0230446552403904,"Positive"
